Make,Model,Year,Mileage,Engine_Size_L,Horsepower,Weight_lbs,Fuel_Type,Transmission,Price,Doors,Cylinders
Toyota,Silverado,2008,79546,2.0,107,2471,Gasoline,Automatic,34781,4,4
Toyota,3 Series,2006,62695,2.0,231,2407,Hybrid,Manual,61915,4,6
Ford,F-150,2023,105786,5.0,374,3751,Gasoline,CVT,108801,4,4
Volkswagen,Altima,2004,55314,6.0,503,3648,Gasoline,Manual,115033,2,4
Honda,F-150,2006,123274,1.0,103,2377,Gasoline,Manual,21314,4,4
Toyota,Golf,2005,33355,2.5,180,3077,Gasoline,Automatic,46030,4,6
Chevrolet,Silverado,2013,105150,6.0,540,3101,Gasoline,CVT,113755,4,4
Volkswagen,Tucson,2011,86660,4.0,323,3930,Gasoline,Automatic,87385,4,4
Toyota,Altima,2022,44074,5.0,426,2852,Gasoline,Automatic,123076,4,4
Audi,3 Series,2013,104631,3.0,241,3478,Gasoline,Automatic,87544,4,4
Toyota,Camry,2006,111485,2.0,114,2931,Gasoline,Manual,28286,4,6
Volkswagen,F-150,2001,72493,3.0,253,4540,Gasoline,Automatic,57603,4,4
Mercedes,Silverado,2012,41375,4.0,267,1800,Gasoline,Automatic,150000,4,8
Hyundai,C-Class,2015,126277,1.0,104,2781,Gasoline,CVT,24010,4,4
Toyota,Silverado,2016,60034,5.0,454,2719,Gasoline,Automatic,121548,4,6
Toyota,C-Class,2001,115260,5.0,445,2121,Diesel,Automatic,96371,4,6
Ford,Camry,2018,54744,2.5,205,4836,Gasoline,Automatic,61638,4,4
BMW,Golf,2003,97516,5.0,429,3167,Hybrid,Automatic,145178,4,4
Volkswagen,C-Class,2012,67727,1.5,80,3375,Diesel,Automatic,37926,4,4
Mercedes,C-Class,2000,49784,3.0,241,3604,Diesel,Manual,89847,2,4
Ford,F-150,2016,114679,2.5,173,4027,Gasoline,Automatic,43861,4,4
Ford,Camry,2007,136205,6.0,488,2781,Gasoline,Automatic,100799,4,4
Hyundai,Golf,2002,82754,4.0,411,2052,Hybrid,Automatic,83101,4,6
Audi,Camry,2013,105297,2.0,167,3764,Gasoline,Manual,67799,4,4
Mercedes,Altima,2001,93634,2.0,167,3169,Hybrid,Automatic,66560,4,4
Nissan,C-Class,2007,73653,4.0,344,1800,Gasoline,Manual,78564,4,4
Hyundai,Camry,2006,10383,1.5,89,3402,Hybrid,CVT,31008,4,4
Toyota,Golf,2022,141422,2.0,148,3090,Gasoline,Automatic,49678,2,4
Toyota,A4,2001,122579,5.0,408,1916,Diesel,Automatic,89258,4,4
Hyundai,F-150,2019,27041,3.0,218,2555,Gasoline,Automatic,67777,4,4
Nissan,F-150,2018,63331,5.0,403,2503,Gasoline,Manual,112405,4,4
Toyota,3 Series,2001,88887,2.5,175,4509,Gasoline,CVT,43484,4,4
Audi,Golf,2000,124466,4.0,323,2202,Gasoline,CVT,96013,4,6
Toyota,Golf,2019,65705,1.5,112,3975,Hybrid,Automatic,42753,4,4
BMW,Tucson,2008,89932,5.0,407,4376,Electric,Automatic,150000,2,4
Toyota,Tucson,2024,41545,6.0,555,4316,Gasoline,Automatic,144774,4,4
Audi,Tucson,2012,127674,3.0,263,2951,Gasoline,Automatic,83948,4,6
Hyundai,F-150,2018,33737,5.0,412,2702,Gasoline,Automatic,105258,2,6
BMW,F-150,2022,110894,2.0,157,3028,Diesel,Automatic,85225,2,4
Toyota,3 Series,2009,74479,2.0,116,3874,Gasoline,Manual,45790,4,4
Nissan,3 Series,2010,1491,1.5,158,2040,Hybrid,Automatic,59435,4,4
Chevrolet,Altima,2008,32034,5.0,363,3348,Gasoline,Automatic,90818,4,4
Toyota,3 Series,2020,53717,3.0,233,2391,Gasoline,Manual,79085,4,4
Honda,A4,2009,129991,3.0,279,3000,Gasoline,Automatic,73471,4,4
Mercedes,Tucson,2018,78827,6.0,450,3056,Diesel,Automatic,150000,4,4
Volkswagen,Tucson,2023,97313,1.0,75,4194,Gasoline,CVT,38421,4,4
Ford,Golf,2000,93356,6.0,494,3386,Gasoline,Automatic,93660,4,4
Hyundai,F-150,2003,86979,1.5,79,3101,Gasoline,Manual,16083,4,8
Hyundai,Golf,2003,73557,1.5,68,2948,Diesel,Automatic,16140,4,4
Honda,Tucson,2017,35352,5.0,400,1800,Diesel,Manual,128692,4,4
Chevrolet,F-150,2016,179546,2.5,167,3602,Diesel,Automatic,32296,4,4
Ford,Silverado,2012,43048,3.0,209,2369,Hybrid,Automatic,67220,4,6
Toyota,Altima,2022,122349,2.0,126,1996,Gasoline,Automatic,52088,4,6
Toyota,Civic,2023,63994,4.0,332,2480,Hybrid,Automatic,121969,4,4
BMW,Silverado,2003,59739,6.0,455,2897,Hybrid,Automatic,150000,4,4
Honda,Camry,2007,22780,1.5,103,2682,Diesel,Automatic,40873,4,4
Hyundai,Altima,2014,100675,6.0,481,3184,Diesel,Automatic,113312,4,6
Chevrolet,Civic,2020,24720,2.0,92,3677,Gasoline,Automatic,44369,4,8
BMW,Camry,2011,7630,1.5,122,3633,Diesel,Automatic,87265,4,4
Toyota,Civic,2013,91608,2.5,166,1800,Diesel,Manual,54473,4,4
Volkswagen,Camry,2013,55333,3.0,241,4658,Diesel,Automatic,72393,4,4
Toyota,F-150,2004,144077,5.0,383,2691,Gasoline,Automatic,80014,4,4
Honda,Civic,2010,76764,1.0,97,1868,Gasoline,Automatic,34832,4,4
Hyundai,A4,2012,59044,2.5,202,2541,Gasoline,Automatic,50126,4,4
BMW,Camry,2000,121992,3.0,207,2895,Gasoline,Automatic,64058,4,4
Volkswagen,Tucson,2023,32763,5.0,377,2679,Hybrid,Automatic,135421,4,6
Honda,F-150,2023,58400,1.5,74,2627,Gasoline,Manual,54595,4,6
Ford,Altima,2021,60296,1.5,120,1800,Electric,Automatic,74601,4,4
Toyota,A4,2016,122804,5.0,394,2829,Gasoline,Automatic,100049,4,6
Chevrolet,C-Class,2019,70740,5.0,344,2439,Diesel,Automatic,98636,4,8
Nissan,Silverado,2007,42374,1.5,97,3724,Gasoline,Automatic,26378,4,4
BMW,Golf,2008,92413,1.0,50,3734,Diesel,Automatic,10856,4,4
Volkswagen,Golf,2008,70625,4.0,291,5447,Gasoline,Automatic,75341,4,4
Mercedes,3 Series,2016,43281,5.0,369,3913,Gasoline,Automatic,150000,4,4
Hyundai,Camry,2008,99054,3.0,218,3706,Diesel,Automatic,54419,4,6
Honda,Silverado,2020,100534,2.0,186,4006,Gasoline,Manual,62752,4,4
BMW,Silverado,2001,82210,6.0,444,1966,Gasoline,Automatic,150000,4,4
Audi,A4,2014,31048,2.5,201,3022,Electric,Automatic,124025,4,4
Nissan,Golf,2003,115763,1.5,118,2226,Gasoline,Automatic,20325,4,4
Toyota,Civic,2005,73013,3.0,221,2263,Gasoline,Automatic,55890,2,6
Ford,A4,2013,164567,4.0,274,3713,Gasoline,Automatic,63309,4,8
Volkswagen,3 Series,2021,62495,1.0,50,1800,Diesel,Automatic,45921,4,4
Mercedes,Altima,2018,50454,2.0,169,3290,Diesel,Automatic,99794,4,8
Honda,Camry,2009,118107,1.0,50,2348,Gasoline,CVT,21366,4,4
Audi,Camry,2013,114243,4.0,290,3698,Diesel,CVT,117485,4,4
Chevrolet,C-Class,2007,27358,2.5,208,2006,Gasoline,Automatic,61227,4,4
Volkswagen,Camry,2007,83163,2.5,207,2858,Gasoline,Automatic,52751,4,6
BMW,Civic,2021,137779,1.0,50,2599,Hybrid,Automatic,56891,4,8
BMW,Camry,2010,31119,4.0,306,3402,Gasoline,Automatic,133986,4,4
Mercedes,Altima,2008,87567,2.5,244,4280,Gasoline,Automatic,93890,4,4
Nissan,Altima,2010,54526,1.5,149,2096,Gasoline,Automatic,47588,4,4
Audi,Altima,2018,102356,6.0,505,1800,Hybrid,Manual,150000,4,6
Nissan,Tucson,2018,59921,2.5,167,2474,Diesel,Manual,72935,4,4
Ford,Altima,2024,77442,3.0,216,1800,Gasoline,Automatic,72727,4,4
Audi,Golf,2024,111641,1.5,125,3133,Gasoline,Manual,88761,4,4
Honda,Tucson,2000,89261,1.0,50,3072,Gasoline,Automatic,8692,4,4
Ford,Civic,2014,78888,5.0,434,2562,Gasoline,Automatic,101734,4,4
Mercedes,Tucson,2015,97148,3.0,280,3785,Electric,Automatic,150000,4,4
Nissan,C-Class,2006,41699,2.0,161,3190,Diesel,Automatic,50023,4,4
Volkswagen,3 Series,2024,164687,3.0,201,4009,Hybrid,Automatic,78241,4,4
Mercedes,Civic,2004,81237,2.0,235,3791,Hybrid,Automatic,86463,4,4
Toyota,Camry,2016,66061,6.0,506,3136,Hybrid,Automatic,150000,4,4
Nissan,Silverado,2007,79764,1.5,114,3846,Gasoline,Automatic,28823,4,4
Mercedes,F-150,2005,61969,4.0,264,5130,Hybrid,Automatic,104980,4,4
Honda,A4,2021,100872,1.0,114,1800,Gasoline,Automatic,46191,4,6
Mercedes,3 Series,2014,0,5.0,406,3604,Gasoline,Manual,150000,4,4
Hyundai,3 Series,2015,53172,2.5,192,1856,Gasoline,Automatic,58408,4,4
BMW,Golf,2016,73582,1.5,131,2496,Gasoline,CVT,79169,4,4
BMW,Silverado,2016,28886,2.0,172,2553,Gasoline,Automatic,91093,4,6
Audi,Camry,2001,52368,1.0,115,2507,Gasoline,Automatic,44149,4,8
Hyundai,Civic,2012,108465,3.0,278,3535,Diesel,CVT,59676,4,4
Chevrolet,Golf,2015,92521,2.0,144,3391,Gasoline,Manual,45768,4,4
Volkswagen,Camry,2019,158810,2.0,126,3205,Electric,Automatic,67272,4,4
Ford,Golf,2007,99648,3.0,222,2640,Diesel,Automatic,53374,4,4
Nissan,3 Series,2012,76074,3.0,225,2389,Gasoline,Manual,59489,4,8
Hyundai,3 Series,2008,133925,2.5,215,2981,Diesel,Automatic,50522,4,4
Nissan,C-Class,2004,53394,1.0,79,3220,Hybrid,Automatic,22861,4,6
Toyota,Golf,2000,143932,5.0,390,3036,Diesel,Automatic,76483,2,6
Nissan,Camry,2003,58733,5.0,396,4357,Gasoline,Automatic,85186,4,4
Nissan,Golf,2023,70058,2.0,166,1800,Hybrid,Manual,64799,2,6
Chevrolet,Civic,2002,107024,2.0,238,1800,Gasoline,Automatic,38509,4,4
Audi,F-150,2018,75958,2.0,103,3206,Gasoline,Manual,71318,4,4
Mercedes,C-Class,2004,143189,4.0,350,2815,Hybrid,Automatic,123152,4,6
Volkswagen,3 Series,2004,76485,1.5,98,3780,Diesel,Automatic,25891,2,6
Toyota,Silverado,2004,167522,3.0,222,2941,Gasoline,Automatic,40656,2,4
BMW,C-Class,2010,69737,3.0,247,2757,Electric,Automatic,142037,4,4
Ford,A4,2012,107085,3.0,279,3906,Gasoline,Automatic,68948,2,4
Audi,Altima,2012,46609,5.0,324,4184,Gasoline,Manual,125420,4,4
Mercedes,3 Series,2009,51968,2.5,195,2234,Hybrid,Automatic,107147,2,4
Mercedes,F-150,2005,59945,3.0,246,3865,Hybrid,CVT,129104,4,6
Mercedes,Altima,2016,184212,4.0,334,3168,Diesel,Automatic,138923,4,8
Toyota,Civic,2021,149855,1.0,96,3391,Gasoline,Automatic,36805,2,4
Hyundai,Camry,2013,169267,3.0,256,3555,Gasoline,Automatic,49037,4,4
Mercedes,Camry,2010,186039,1.0,69,3100,Gasoline,Automatic,18862,4,4
Volkswagen,C-Class,2002,61991,3.0,211,3544,Gasoline,Manual,57936,4,6
Mercedes,A4,2016,74392,6.0,437,3669,Electric,Automatic,150000,4,4
Audi,Altima,2003,128788,3.0,262,3705,Gasoline,Automatic,74173,2,4
Toyota,Tucson,2015,109194,4.0,319,4048,Gasoline,Automatic,84274,4,4
Toyota,Altima,2008,132093,4.0,288,3134,Electric,Automatic,87529,4,4
Nissan,A4,2012,177693,1.0,50,3025,Gasoline,Automatic,12402,4,4
Hyundai,Altima,2010,121309,6.0,473,3073,Gasoline,Automatic,104697,4,4
Hyundai,Civic,2020,48776,5.0,372,2886,Hybrid,Automatic,119593,4,6
Mercedes,A4,2005,78091,1.5,121,3835,Gasoline,Automatic,44057,4,4
Chevrolet,A4,2001,39183,5.0,392,2626,Electric,Automatic,124309,4,8
Honda,Tucson,2011,8440,2.0,194,3627,Diesel,Manual,60319,4,6
Hyundai,Camry,2014,48172,2.5,280,1800,Gasoline,Automatic,62575,4,4
Ford,Altima,2004,114410,2.5,202,3225,Hybrid,Automatic,35437,2,4
Nissan,F-150,2003,75815,1.0,87,2547,Gasoline,CVT,17297,2,4
Mercedes,F-150,2004,98227,1.0,50,2712,Gasoline,Automatic,22608,4,4
Hyundai,Civic,2009,76131,1.5,50,3158,Hybrid,Automatic,34422,4,4
Hyundai,Golf,2008,51142,1.5,95,3085,Hybrid,Automatic,39668,4,8
Chevrolet,Camry,2005,58330,4.0,310,3188,Diesel,Automatic,69279,4,8
Volkswagen,C-Class,2003,34505,4.0,244,2612,Hybrid,Automatic,82857,4,4
Toyota,Silverado,2010,77056,1.5,90,3079,Hybrid,Automatic,44854,4,4
Chevrolet,F-150,2000,135897,3.0,220,2472,Gasoline,Automatic,38742,4,4
Mercedes,C-Class,2020,94198,3.0,243,2788,Gasoline,Automatic,121433,4,4
Mercedes,3 Series,2010,91385,1.5,98,1969,Gasoline,Automatic,52231,4,4
Nissan,F-150,2016,51000,1.5,132,2448,Gasoline,Automatic,50086,4,4
Ford,Tucson,2003,72864,5.0,424,2509,Gasoline,Automatic,91324,4,4
Volkswagen,Altima,2003,28032,6.0,512,4167,Gasoline,Automatic,127556,4,6
Toyota,Tucson,2000,86297,6.0,455,3271,Hybrid,Automatic,121535,2,4
Audi,C-Class,2000,75312,2.0,198,2924,Diesel,Automatic,66979,4,4
Hyundai,Silverado,2005,70429,6.0,460,3857,Gasoline,Automatic,92507,4,6
Nissan,Camry,2018,67222,1.5,87,4095,Gasoline,Manual,42169,2,4
Volkswagen,Altima,2020,33555,2.0,115,4399,Diesel,Automatic,72010,4,4
Mercedes,Golf,2011,103002,6.0,470,4152,Electric,Automatic,150000,4,6
Honda,Tucson,2022,105831,4.0,333,2373,Diesel,Automatic,114005,4,8
Mercedes,3 Series,2001,167043,6.0,513,2773,Gasoline,Manual,150000,4,4
Hyundai,A4,2021,63270,2.0,137,3584,Gasoline,Automatic,48686,4,6
Nissan,Silverado,2020,54335,5.0,378,1806,Gasoline,Automatic,111906,2,4
Chevrolet,Tucson,2008,17588,1.5,98,2803,Gasoline,Automatic,33242,4,4
Hyundai,Civic,2015,102875,1.5,98,3533,Hybrid,Manual,36607,4,6
Nissan,Camry,2018,63615,1.5,123,1800,Hybrid,CVT,61878,4,6
Hyundai,Civic,2000,129170,1.0,50,3729,Diesel,Automatic,2000,4,4
Hyundai,Silverado,2016,53516,3.0,245,1886,Gasoline,CVT,74315,4,4
Volkswagen,Civic,2001,79962,4.0,337,2423,Gasoline,CVT,67927,4,4
Ford,3 Series,2020,30645,5.0,424,3576,Gasoline,Manual,102665,4,4
Toyota,Tucson,2002,87108,2.0,154,2917,Gasoline,Automatic,35160,4,8
BMW,Altima,2022,73370,3.0,230,2755,Diesel,Automatic,118095,2,4
BMW,Camry,2020,127808,2.5,195,1800,Gasoline,Automatic,100148,2,4
Mercedes,Civic,2020,14274,2.5,193,2830,Electric,Automatic,150000,4,4
Mercedes,Civic,2020,64214,1.0,95,2220,Diesel,Manual,65098,2,4
Audi,Golf,2009,64585,1.5,111,3775,Gasoline,Manual,58660,4,6
Volkswagen,Tucson,2024,145962,1.0,55,3016,Hybrid,Automatic,52825,4,6
Honda,Golf,2014,57941,1.5,66,3496,Gasoline,Manual,44205,4,6
Volkswagen,A4,2018,86318,3.0,278,3371,Gasoline,Automatic,88857,2,4
BMW,A4,2010,55786,2.0,193,3195,Gasoline,Automatic,89269,4,6
Mercedes,F-150,2003,71781,4.0,322,3185,Gasoline,Manual,131970,4,6
Audi,C-Class,2002,67082,1.5,175,2665,Gasoline,Manual,45244,2,4
Toyota,Golf,2014,139119,4.0,348,2644,Diesel,Automatic,91772,4,6
BMW,C-Class,2023,109665,3.0,260,3469,Diesel,Automatic,127008,4,4
BMW,Camry,2024,135480,4.0,322,2866,Gasoline,Automatic,141557,4,4
Toyota,Tucson,2022,123365,5.0,397,4180,Gasoline,Automatic,104773,4,4
Audi,3 Series,2000,109490,1.0,70,1800,Gasoline,Automatic,14161,4,4
BMW,Civic,2008,132993,5.0,378,1800,Gasoline,CVT,136985,4,4
Honda,Silverado,2018,148793,1.0,61,4089,Gasoline,Automatic,20054,2,6
Hyundai,Civic,2015,132837,2.5,213,2709,Hybrid,Automatic,58355,4,4
Nissan,F-150,2014,78865,2.0,162,3729,Gasoline,Automatic,48014,4,4
Volkswagen,F-150,2009,19298,2.5,191,2632,Gasoline,Automatic,55124,4,6
BMW,3 Series,2022,89188,1.0,50,3941,Gasoline,Automatic,57625,4,4
Audi,Silverado,2013,53645,1.0,50,2661,Gasoline,CVT,45273,4,6
Volkswagen,F-150,2015,69765,4.0,289,1800,Diesel,Automatic,101278,4,4
Nissan,A4,2022,75222,4.0,260,4136,Gasoline,Automatic,85627,4,6
Volkswagen,Civic,2007,81927,5.0,382,1918,Electric,Manual,142194,4,4
Ford,Civic,2011,88377,1.0,101,4208,Gasoline,CVT,26110,4,4
BMW,Golf,2018,116167,3.0,240,1800,Electric,CVT,150000,4,6
Nissan,Golf,2014,105952,5.0,395,2978,Gasoline,Automatic,100717,4,6
Hyundai,Civic,2004,33778,2.5,198,3138,Hybrid,Manual,54626,4,4
Hyundai,Civic,2014,67745,3.0,214,2397,Gasoline,CVT,62439,4,6
Audi,Golf,2016,61473,2.0,151,4224,Gasoline,Automatic,83932,4,6
BMW,C-Class,2006,29194,2.5,120,2874,Gasoline,CVT,62043,4,4
Ford,Altima,2012,24113,1.0,111,2378,Electric,Manual,61721,4,6
Volkswagen,Silverado,2018,58328,4.0,267,2277,Diesel,Manual,91204,4,4
Chevrolet,Camry,2024,28874,2.0,160,1800,Diesel,Manual,72208,4,8
Nissan,Silverado,2021,95939,2.5,206,3384,Gasoline,Automatic,60202,4,4
Toyota,A4,2007,11019,3.0,242,1863,Gasoline,Manual,81359,4,4
Mercedes,Camry,2001,70789,6.0,482,4132,Gasoline,Manual,150000,4,4
Nissan,Silverado,2024,58463,5.0,379,3511,Hybrid,CVT,124336,4,6
Audi,Camry,2011,131305,2.5,172,2358,Gasoline,Manual,62431,4,4
Honda,Tucson,2005,139199,4.0,313,3580,Gasoline,Automatic,68906,4,6
Mercedes,Camry,2005,63920,6.0,488,3985,Electric,Automatic,150000,4,4
Nissan,Civic,2015,95643,6.0,481,4729,Gasoline,CVT,118362,4,6
BMW,Silverado,2009,23537,3.0,217,1800,Gasoline,Automatic,104273,4,8
BMW,Civic,2024,130172,6.0,518,3637,Gasoline,Automatic,150000,4,4
Mercedes,Altima,2024,128468,3.0,261,3909,Gasoline,CVT,133999,4,6
Nissan,C-Class,2012,93172,5.0,422,2930,Diesel,Automatic,105413,4,4
Chevrolet,Tucson,2007,66184,2.0,148,3886,Gasoline,Automatic,34089,4,4
Honda,Tucson,2016,124330,6.0,484,2943,Gasoline,Manual,119649,4,6
Ford,Civic,2020,129206,3.0,272,2206,Diesel,Manual,69514,4,8
Volkswagen,Camry,2008,13332,5.0,422,2731,Hybrid,Automatic,133981,4,6
Chevrolet,Golf,2021,137178,2.0,104,4356,Gasoline,Automatic,41625,2,6
Mercedes,Golf,2023,16675,1.0,101,2501,Diesel,Automatic,91946,4,6
Audi,Tucson,2002,84928,4.0,279,4187,Hybrid,CVT,108543,2,8
Mercedes,C-Class,2018,44136,4.0,318,2798,Gasoline,Automatic,150000,4,4
Audi,C-Class,2002,6958,1.5,117,1996,Diesel,Automatic,52489,4,6
Ford,Altima,2005,64807,6.0,496,2857,Gasoline,Automatic,113600,4,4
Toyota,Tucson,2023,113095,1.0,132,2549,Hybrid,CVT,46978,4,4
Audi,Silverado,2014,7470,4.0,340,3481,Hybrid,Automatic,150000,2,4
Honda,C-Class,2005,11586,1.5,110,2746,Gasoline,Automatic,41201,4,4
Chevrolet,Tucson,2014,65683,1.0,112,3189,Gasoline,Automatic,38811,4,4
Nissan,Golf,2022,41317,2.5,210,2878,Diesel,Automatic,89385,4,4
BMW,3 Series,2014,86584,3.0,197,2638,Gasoline,CVT,92689,4,4
Volkswagen,Civic,2001,17855,2.5,165,3295,Diesel,Automatic,49622,2,8
Chevrolet,3 Series,2014,112112,1.5,126,3700,Gasoline,Automatic,39421,4,4
Chevrolet,Altima,2006,44506,1.5,102,2803,Electric,Automatic,35854,2,4
Audi,Civic,2002,76633,5.0,423,3199,Gasoline,Automatic,133866,4,4
Audi,Camry,2000,66629,2.5,229,2936,Gasoline,Automatic,66396,4,8
Nissan,3 Series,2000,146057,1.0,73,3637,Diesel,Automatic,6792,4,4
Honda,C-Class,2001,91204,4.0,278,2095,Electric,Manual,100785,4,6
Volkswagen,Tucson,2000,154770,4.0,325,1800,Gasoline,CVT,62911,4,4
Honda,Silverado,2003,80260,5.0,407,3147,Diesel,CVT,101492,4,4
Volkswagen,Altima,2005,104737,1.0,84,3895,Gasoline,Automatic,13686,4,8
Hyundai,Tucson,2018,85326,3.0,247,3661,Gasoline,Automatic,60007,4,4
Volkswagen,C-Class,2000,81472,3.0,231,4423,Gasoline,Automatic,48012,4,4
BMW,Civic,2003,2547,1.5,99,3220,Hybrid,CVT,80346,4,4
Ford,F-150,2001,86629,1.5,125,2936,Gasoline,Automatic,19838,4,8
Nissan,C-Class,2014,24464,1.5,152,3432,Gasoline,Manual,43759,4,4
Mercedes,C-Class,2018,39558,1.5,106,3071,Gasoline,Automatic,80437,4,4
Mercedes,Altima,2012,140891,5.0,433,2658,Gasoline,Automatic,150000,4,4
Audi,Altima,2020,51875,1.0,71,2444,Gasoline,Automatic,66774,4,4
Chevrolet,Golf,2012,95509,4.0,373,3174,Diesel,Automatic,73427,4,6
Volkswagen,Camry,2015,173963,5.0,435,2861,Gasoline,Manual,101150,4,4
Hyundai,C-Class,2003,42865,5.0,390,2875,Gasoline,Manual,87305,4,4
Nissan,Tucson,2019,438,3.0,247,2514,Gasoline,Automatic,80915,4,4
Nissan,Golf,2006,51815,2.5,211,2759,Gasoline,Automatic,48415,4,4
Mercedes,Golf,2000,106046,6.0,498,3581,Gasoline,Manual,150000,4,4
Chevrolet,F-150,2020,94789,6.0,478,3757,Hybrid,Manual,127006,4,4
BMW,Altima,2004,70222,6.0,488,4434,Diesel,Automatic,150000,4,4
Honda,A4,2019,41456,2.5,185,3827,Diesel,Automatic,68670,4,4
Mercedes,A4,2022,179175,6.0,538,3276,Electric,Automatic,150000,4,4
Chevrolet,Camry,2016,120459,1.0,92,2280,Gasoline,Automatic,32725,2,6
Volkswagen,A4,2017,85611,6.0,471,2239,Hybrid,Automatic,150000,4,8
Hyundai,Civic,2005,70360,2.0,144,2269,Gasoline,Automatic,34398,4,6
Honda,Camry,2018,20680,4.0,352,2831,Diesel,Automatic,116012,4,4
Nissan,A4,2023,24444,1.5,186,3199,Diesel,Automatic,71458,4,4
Toyota,A4,2019,157387,3.0,187,3702,Gasoline,Automatic,61961,4,4
Nissan,Silverado,2020,133611,5.0,401,2219,Diesel,Automatic,101135,4,4
Ford,3 Series,2014,164104,5.0,425,1811,Hybrid,Automatic,114017,4,6
Honda,Altima,2008,113394,3.0,221,3469,Gasoline,Automatic,58369,4,6
Volkswagen,F-150,2005,36076,3.0,260,3585,Gasoline,Automatic,71456,2,6
Mercedes,Tucson,2000,132691,1.5,124,3575,Gasoline,Manual,29253,4,6
BMW,Altima,2023,20998,4.0,377,3313,Gasoline,CVT,150000,4,6
Volkswagen,F-150,2007,104290,2.5,167,3068,Gasoline,CVT,46348,4,4
BMW,F-150,2018,60899,2.5,220,2381,Diesel,Automatic,114598,4,6
Volkswagen,Altima,2013,131518,1.5,159,2750,Gasoline,Automatic,51567,4,8
Toyota,Golf,2012,113168,1.5,110,3039,Gasoline,Automatic,25884,4,8
Honda,Camry,2001,55624,5.0,345,3446,Gasoline,Automatic,89741,4,4
BMW,Golf,2003,92017,1.0,87,2365,Gasoline,Automatic,22445,4,6
Ford,Silverado,2001,88305,5.0,371,2480,Gasoline,Automatic,78860,4,4
Toyota,Camry,2003,41878,5.0,382,4364,Diesel,Automatic,94306,4,4
Nissan,Golf,2021,88597,1.0,88,3739,Hybrid,Automatic,44865,4,4
Honda,Camry,2017,178568,2.0,147,2192,Gasoline,Automatic,40598,4,4
Toyota,Civic,2001,182309,2.5,239,3490,Gasoline,CVT,40680,4,6
Honda,Civic,2023,92704,4.0,328,1800,Diesel,Automatic,117061,4,4
Hyundai,Silverado,2014,74154,1.5,164,2221,Hybrid,Manual,47796,4,6
Toyota,Altima,2002,85528,6.0,455,3197,Gasoline,Automatic,104260,4,4
Volkswagen,F-150,2012,111873,5.0,328,2405,Hybrid,Automatic,105701,2,6
BMW,3 Series,2012,91912,5.0,341,2680,Gasoline,Automatic,135376,4,4
Volkswagen,A4,2000,48464,1.5,116,2167,Gasoline,Automatic,30078,4,6
Mercedes,Civic,2022,1502,1.5,95,1800,Gasoline,Automatic,100993,4,6
Nissan,F-150,2022,87538,3.0,244,3793,Gasoline,Automatic,71161,4,4
BMW,Silverado,2001,149081,4.0,256,2781,Diesel,Manual,85001,4,4
Volkswagen,Golf,2014,42899,6.0,464,3936,Diesel,Automatic,140195,4,4
Ford,Civic,2009,45612,6.0,505,3358,Diesel,Automatic,127209,4,6
Hyundai,Civic,2021,121036,3.0,246,2700,Gasoline,Automatic,65727,4,8
Mercedes,Golf,2005,30457,1.0,133,4566,Hybrid,Automatic,60448,2,4
Toyota,F-150,2020,87043,1.0,50,2889,Gasoline,Automatic,30199,4,4
BMW,C-Class,2007,53662,4.0,353,3149,Gasoline,Automatic,132545,4,4
Toyota,Golf,2004,129786,5.0,353,4041,Gasoline,Automatic,75020,4,6
Ford,F-150,2012,138116,2.0,107,2509,Gasoline,Automatic,35441,4,4
Volkswagen,Golf,2011,84498,3.0,268,3479,Gasoline,Automatic,71113,4,4
BMW,Tucson,2007,86184,1.5,106,3676,Gasoline,Automatic,61595,4,4
Ford,Civic,2014,43370,2.5,195,2243,Gasoline,CVT,61894,4,4
Hyundai,Tucson,2012,74344,1.0,53,2816,Electric,Automatic,33136,4,8
BMW,3 Series,2019,48314,1.5,86,3934,Gasoline,Automatic,64549,4,6
Honda,Silverado,2023,52976,2.5,206,3101,Gasoline,CVT,79512,4,6
Hyundai,Golf,2002,35670,2.5,254,2734,Gasoline,Automatic,51346,4,6
Toyota,F-150,2007,135878,6.0,426,2509,Diesel,CVT,105076,2,4
Volkswagen,3 Series,2018,93868,5.0,406,2674,Gasoline,Automatic,112718,4,6
Audi,C-Class,2000,95930,5.0,368,2914,Hybrid,Automatic,137633,4,4
Nissan,Golf,2015,17306,2.0,145,2544,Gasoline,Automatic,61204,4,4
Audi,Camry,2005,35153,2.0,199,3100,Hybrid,Automatic,72987,4,4
Honda,Golf,2021,83536,5.0,390,2216,Gasoline,Automatic,113579,4,4
Audi,A4,2011,68946,4.0,305,2157,Gasoline,Automatic,124083,4,4
Ford,Camry,2024,119389,5.0,354,3625,Gasoline,Automatic,94340,4,4
Audi,Civic,2020,45976,2.5,196,2605,Gasoline,Automatic,100581,4,8
Honda,F-150,2012,67671,2.0,140,2508,Hybrid,Manual,72461,4,4
Mercedes,Civic,2014,172280,4.0,288,2577,Gasoline,Automatic,121324,4,4
Volkswagen,Tucson,2023,97403,6.0,529,2456,Gasoline,Manual,144697,4,6
Hyundai,A4,2009,127286,1.5,59,3364,Gasoline,Automatic,22507,2,6
Honda,Silverado,2011,165460,5.0,420,3559,Gasoline,Automatic,94998,2,6
Honda,3 Series,2017,20908,2.0,138,3623,Gasoline,Automatic,63553,4,4
